time_of_day,proc_time_ms
04:06:38.885,0.39
04:06:46.883,0.34
04:06:48.360,0.34
04:06:50.236,0.63
04:07:01.519,0.39
04:07:10.682,0.36
04:07:12.192,0.41
04:07:13.751,0.34
04:07:19.228,0.34
04:07:24.021,0.63
04:07:27.352,0.35
04:07:30.003,0.39
04:07:35.175,0.33
04:07:38.912,0.38
04:07:44.529,0.37
04:07:45.907,0.37
04:07:48.543,0.51
04:07:50.051,0.36
04:07:59.641,0.34
04:08:01.258,0.34
04:08:01.674,0.5
04:08:02.631,0.32
04:08:04.334,0.35
04:08:05.465,0.37
04:08:05.632,0.48
04:08:07.376,0.49
04:08:08.409,0.37
04:08:09.469,0.4
04:08:11.251,0.48
04:08:20.027,0.49
04:08:23.800,0.5
04:08:39.752,0.47
04:08:58.374,0.49
04:09:09.500,0.47
04:09:25.689,0.69
04:09:35.392,0.52
04:09:49.626,0.53
04:10:03.825,0.51
04:10:06.850,0.8
04:10:35.129,0.6
04:10:48.096,0.48
04:10:56.859,0.47
04:11:04.792,0.51
04:11:24.953,0.46
04:11:51.541,0.46
04:11:58.674,0.47
04:12:02.382,0.48
04:12:05.223,0.56
04:12:09.303,0.48
04:12:13.758,0.47
04:12:17.573,0.45
04:12:37.322,0.44
04:12:46.939,0.45
04:12:56.688,0.7
04:13:03.115,0.47
04:13:09.608,0.47
04:43:30.743,0.49
04:43:32.032,0.49
04:43:33.937,0.46
04:43:39.322,0.49
04:43:51.412,0.56
04:43:56.070,0.49
05:04:13.599,0.41
05:04:15.158,0.36
05:08:08.309,2.97
05:08:09.412,3.17
05:08:28.632,0.88
05:08:39.469,0.79
05:09:04.758,0.77
05:09:06.169,0.84
05:09:23.568,0.94
05:09:40.711,0.72
05:09:49.278,0.7
05:09:56.925,0.72
05:11:32.003,0.65
05:12:06.130,0.56
05:14:02.139,0.68
05:15:36.800,0.48
05:15:39.444,0.38
05:53:12.988,0.84
05:53:14.586,0.69
05:58:36.675,0.67
05:58:48.208,0.53
05:58:51.113,0.52
05:58:55.575,0.42
05:59:00.085,0.42
05:59:11.633,0.4
05:59:15.212,0.39
05:59:23.924,0.56
05:59:30.252,0.37
05:59:35.803,0.38
05:59:44.969,0.42
06:24:25.991,0.87
06:36:35.282,0.45
06:36:36.760,0.49
06:36:38.435,0.43
07:58:48.371,1.2
08:11:37.157,0.7
08:12:23.172,0.55
08:12:26.742,0.66
08:12:35.349,0.99
08:12:43.754,0.73
08:12:46.836,0.72
08:12:53.957,0.95
08:13:06.410,0.53
08:13:14.765,0.51
08:13:21.796,0.6
08:13:23.277,0.63
08:13:24.623,0.61
08:13:36.513,0.56
08:13:46.560,0.51
08:13:52.972,0.59
08:13:55.670,0.46
08:13:58.349,0.5
08:14:03.049,0.48
08:14:08.916,0.48
08:14:13.239,0.44
08:14:14.731,0.56
08:14:30.439,0.54
08:14:31.400,0.53
08:14:35.214,0.52
08:14:43.992,0.48
08:14:47.514,0.48
08:14:49.599,0.41
08:14:51.024,0.59
08:14:52.334,0.52
08:14:55.926,0.62
08:14:57.694,0.45
08:14:59.174,0.47
08:15:08.026,0.46
08:15:10.018,0.56
08:15:18.082,0.43
08:15:27.791,0.49
08:15:33.792,0.49
08:16:05.011,0.72
08:16:16.206,0.41
08:16:30.252,0.45
08:16:34.514,0.39
08:16:37.604,0.43
08:16:40.502,0.4
08:16:41.961,0.55
08:16:43.241,0.42
08:16:51.122,0.42
08:16:54.068,0.4
08:16:59.369,0.4
08:17:11.215,0.39
08:17:13.465,0.42
08:17:16.465,0.78
08:17:17.795,0.38
08:17:19.033,0.37
08:17:29.511,0.4
08:17:38.928,0.44
13:02:50.117,13.68
13:02:54.490,3.17
13:03:14.102,2.5
13:04:02.694,6.88
13:04:27.197,230.52
13:04:33.259,3.27
13:04:39.540,17.18
13:04:50.768,6.79
13:04:52.684,6.73
13:06:41.960,5.98
13:07:01.138,172.08
13:07:45.372,3.24
13:07:47.199,3.22
13:07:53.391,3.55
13:07:54.939,2.93
13:07:57.534,2.8
13:07:59.911,2.97
13:08:06.031,2.9
13:08:07.882,4.03
13:08:11.493,3.94
13:08:13.626,3.46
13:08:15.513,2.81
13:08:16.972,2.96
13:08:21.249,2.9
13:08:23.079,3.05
13:08:32.487,3.31
13:08:33.906,1.09
13:08:40.292,3.05
13:08:42.668,2.71
13:08:44.956,2.58
13:08:46.673,2.97
13:08:51.254,1.92
13:08:59.565,3.07
13:09:02.695,2.93
13:09:06.142,2.66
13:09:07.705,5.57
13:09:10.083,0.78
13:09:12.687,0.67
13:14:09.021,0.82
13:14:25.487,0.86
13:14:29.176,0.98
13:14:43.838,0.86
13:14:53.214,0.82
13:15:53.912,5.56
13:15:55.528,3.08
13:16:03.786,0.88
13:16:19.657,3.09
13:16:22.186,3.11
13:16:26.568,1.93
13:16:37.644,3.14
13:16:59.380,0.88
13:17:08.744,1.17
13:17:12.580,0.88
13:17:18.138,0.95
13:17:22.678,3.04
13:17:24.560,2.7
13:17:27.497,2.68
13:17:30.502,3.01
13:18:01.456,3.02
13:18:03.318,3.03
13:18:06.686,0.85
13:18:28.662,0.53
13:18:33.003,0.58
13:18:34.364,0.81
13:18:35.794,0.62
13:18:37.696,0.53
13:18:39.028,0.52
13:18:40.269,0.58
13:18:41.935,0.58
13:18:43.259,0.64
13:18:44.512,0.72
13:18:45.889,0.46
13:18:48.492,0.44
13:18:49.948,0.47
13:18:51.172,0.44
13:18:53.067,0.6
13:18:53.829,0.52
13:18:54.661,0.54
13:18:55.489,0.56
13:19:01.889,0.53
13:19:03.895,0.69
13:19:07.078,0.55
13:19:07.950,0.48
13:19:11.882,0.57
13:19:17.676,0.55
13:19:23.843,0.53
13:19:27.669,0.75
13:19:29.214,0.76
13:19:30.427,0.52
13:19:33.791,0.49
13:19:59.977,0.77
13:20:00.902,0.48
13:20:04.505,0.46
13:20:05.982,0.45
13:20:07.535,0.49
13:20:09.006,0.66
13:20:11.378,0.47
13:20:12.970,0.64
13:20:14.636,0.46
13:20:15.608,0.71
13:20:18.244,2.81
13:20:19.761,3.44
13:20:21.615,1.38
13:20:26.306,1.06
13:20:27.663,1.17
13:20:31.855,1.18
13:20:37.525,1.14
13:20:38.914,0.94
13:20:43.546,3.34
13:20:44.872,5.25
13:20:49.413,0.57
13:51:27.082,0.51
13:51:47.378,0.39
13:51:53.702,0.41
13:51:59.708,0.63
13:52:01.843,0.48
13:52:06.266,0.47
13:52:11.863,0.46
13:52:15.560,0.38
13:52:18.824,0.39
13:52:23.853,0.39
13:52:32.140,0.5
13:52:37.978,0.48
13:52:46.944,0.4
13:52:57.395,0.41
13:53:03.599,0.4
13:53:07.424,0.4
13:53:12.527,0.51
13:53:18.049,0.41
13:53:24.501,0.45
13:53:35.571,0.45
13:53:41.681,0.58
13:53:49.041,0.61
13:53:54.962,0.63
13:54:04.198,0.49
13:54:09.654,0.47
13:54:20.797,0.66
14:39:59.601,1.45
15:42:18.686,1.12
15:56:40.241,64.21
16:26:11.081,0.83
17:10:15.796,1.59
17:10:28.043,1.91
17:10:34.989,1.23
17:10:51.073,1.26
17:10:52.985,1.13
17:10:57.891,1.47
17:11:01.848,1.51
17:11:08.643,1.15
17:11:13.992,1.19
17:11:20.517,1.38
17:11:42.843,1.66
17:12:57.207,1.67
17:13:20.108,0.85
17:13:33.761,0.73
17:13:41.728,0.76
17:13:52.578,0.79
17:13:53.999,0.76
17:13:57.296,0.74
17:13:59.618,0.74
17:14:00.664,0.76
17:14:03.576,0.82
17:14:06.527,0.74
17:14:07.650,0.79
17:14:21.802,0.76
17:14:32.376,0.97
17:14:36.091,0.72
17:14:37.159,0.95
17:14:39.031,0.93
17:14:45.473,0.8
17:14:46.964,0.67
17:14:47.905,1.51
17:14:51.770,1.14
17:14:53.854,0.85
17:14:55.602,0.85
17:14:55.864,1.03
17:14:56.796,0.73
17:14:57.843,0.82
17:14:58.966,0.84
17:15:01.623,1.01
17:15:12.829,1.05
17:16:49.048,1.04
17:33:58.246,1.3
17:34:03.913,0.98
17:34:13.605,1.81
17:34:47.570,2.72
17:35:59.900,2.33
18:02:57.602,2.99
18:03:11.377,1.29
18:03:17.043,1.07
18:55:08.110,2.36
18:55:22.399,2.36
19:43:02.044,2.01
19:43:10.104,2.51
19:43:17.698,1.83
19:43:27.753,1.85
20:04:42.552,1.43
20:04:48.931,1.08
20:04:50.636,1.23
20:05:04.102,1.42
20:05:09.899,1.69
20:05:13.413,1.47
20:05:15.276,2.32
20:05:16.469,1.14
20:05:18.384,0.77
20:05:19.685,0.77
20:05:25.250,0.77
20:05:26.161,0.77
20:14:21.564,1.25
20:14:27.504,1.39
20:25:08.455,0.81
20:26:28.897,0.62
20:26:35.312,0.57
20:26:42.224,0.61
20:26:50.908,0.57
20:26:54.204,0.61
20:27:03.496,0.61
20:27:13.488,0.61
20:27:14.723,0.6
20:27:26.183,0.63
20:27:27.556,0.59
20:28:30.961,0.67
20:28:32.000,2.62
20:28:34.377,0.97
20:28:36.757,0.85
20:51:39.136,2.2
20:52:00.875,1.94
20:52:14.064,1.69
20:52:38.002,3.92
20:52:40.242,2.65
20:52:53.862,5.46
20:52:58.853,0.64
20:55:04.150,0.62
21:13:36.064,0.6
21:13:46.024,0.44
21:13:49.337,0.46
21:13:52.350,0.44
21:13:53.785,0.47
21:14:21.036,0.44
21:14:43.610,2.26
21:15:09.882,0.91
21:15:14.062,0.7
21:15:27.310,10.9
21:15:35.547,1.94
23:01:49.735,64.99
23:02:23.363,15.36
23:03:31.547,0.73
23:03:48.190,0.58
23:03:57.612,40.78
23:04:13.317,0.57
23:04:19.009,0.61
23:16:50.621,2.78
23:16:53.133,2.66
23:16:55.025,2.65
23:18:17.362,2.93
23:18:20.178,2.75
23:18:28.191,2.8
23:18:30.219,2.65
23:18:35.796,2.66
23:18:38.792,3.32
23:37:38.171,1.63
23:37:41.735,2.86
23:37:44.299,2.76
23:37:45.688,0.79
23:46:05.912,0.84
23:46:09.543,0.58
23:46:11.959,0.93
23:46:12.940,1.16
23:46:15.503,0.62
23:46:18.191,0.54
23:46:22.049,0.81
23:46:26.931,0.63
23:46:29.683,0.58
23:46:38.832,0.72
23:46:46.207,0.54
23:47:02.846,0.56
23:47:04.189,0.59
23:47:05.891,0.56
23:47:07.422,0.53
23:47:11.045,0.57
23:47:14.182,0.9
23:47:21.398,0.76
23:47:25.262,0.57
23:47:27.943,0.56
23:47:30.667,0.6
23:47:36.652,0.64
23:50:44.416,0.76
23:50:47.299,0.75
23:51:01.418,0.62
23:51:52.443,0.74
00:35:12.041,131.46
00:35:32.628,0.68
00:35:43.717,39.78
00:35:47.615,11.22
00:35:56.318,0.65
00:35:58.212,1.82
00:36:00.515,0.81
00:36:10.969,0.68
00:36:21.938,0.63
00:36:23.630,0.61
00:36:24.936,0.59
00:36:26.233,0.56
02:12:17.233,3.28
02:12:19.486,3.46
02:25:18.134,1.33
02:25:44.404,3.44
02:26:19.463,2.45
02:26:31.081,2.54
02:26:51.390,2.66
02:27:08.661,4.1
02:27:17.722,1.95
02:33:45.101,2.67
02:35:10.364,3.12
02:36:57.416,3.13
02:38:08.387,3.3
02:38:21.785,2.6
02:38:37.311,2.36
02:38:42.175,1.93
02:38:50.171,2.03
02:39:00.502,2.58
02:39:47.089,2.87
02:40:05.105,1.73
02:40:09.220,2.55
04:29:04.925,3.79
04:29:08.386,2.85
04:29:18.508,2.31
04:29:20.582,0.69
04:29:42.915,1.96
04:30:23.949,0.97
04:31:37.330,0.69
04:31:41.560,2.72
04:31:43.870,3.99
04:31:46.778,3.84
04:31:48.123,3.6
04:31:58.531,1.5
04:34:36.908,1.14
04:34:38.417,1.2
04:34:50.739,1.28
04:34:54.232,1.12
04:35:03.727,1.23
04:35:05.005,1.18
04:35:45.266,1.25
04:35:47.026,1.11
04:35:56.562,1.12
04:35:58.428,1.1
04:36:01.345,1.16
04:36:02.698,1.13
04:36:03.832,1.27
04:36:05.232,1.28
04:36:13.334,1.22
04:36:14.736,1.49
04:36:15.951,1.53
04:36:16.911,0.96
04:36:20.953,1.82
04:36:22.617,0.74
04:36:27.251,3.43
04:36:30.741,0.76
04:36:54.400,0.8
04:36:55.829,0.72
04:37:09.475,0.73
04:37:10.693,0.73
04:37:11.875,0.74
04:37:13.135,0.72
04:37:23.508,0.88
04:37:25.742,0.79
04:37:37.559,0.8
04:37:40.116,0.71
04:37:50.639,0.76
04:37:58.577,0.73
04:38:00.102,0.72
04:38:01.068,0.72
04:38:02.118,1.07
04:38:03.157,0.84
04:38:06.051,0.78
04:38:07.478,1.19
04:56:34.866,1.52
04:56:50.123,1.71
04:56:51.267,1.34
04:56:54.800,1.45
04:56:56.469,1.81
04:56:58.603,1.49
04:56:59.378,1.81
04:57:05.606,1.46
04:57:07.546,1.14
04:57:08.756,1.34
04:57:09.866,1.05
04:57:14.203,1.1
04:57:17.444,1.02
06:08:41.686,1.3
06:52:45.568,0.91
06:52:55.107,0.7
06:52:57.733,0.6
06:53:04.012,0.58
06:53:05.765,0.54
06:53:10.656,0.51
07:08:49.845,0.66
07:08:53.709,0.63
07:09:02.964,0.52
07:09:04.557,0.52
07:09:06.728,0.51
07:09:09.875,0.49
07:09:13.191,0.49
07:09:14.615,0.49
07:09:25.974,0.51
07:09:28.901,0.5
07:09:34.399,0.47
07:09:38.987,0.64
07:09:43.240,0.5
07:09:44.568,0.52
07:09:49.497,0.66
07:21:08.402,0.75
11:01:46.782,0.6
11:01:47.878,0.58
11:01:48.943,0.54
11:01:50.221,0.56
11:01:51.296,0.59
11:01:52.696,0.57
11:01:53.642,0.53
11:01:54.556,0.59
11:01:58.009,0.6
11:17:59.776,0.64
11:18:13.415,0.74
11:18:18.139,0.65
11:50:27.007,0.78
12:54:57.100,3.52
12:54:59.762,2.7
13:12:18.483,1.28
13:12:24.694,1.29
13:12:33.703,1.08
13:12:44.040,1.84
13:12:53.593,1.35
13:12:56.447,1.34
13:17:51.784,1.04
13:18:04.696,0.62
13:18:08.368,0.42
13:18:11.318,0.4
13:18:13.481,0.42
13:18:38.940,0.63
13:19:17.912,2.45
13:19:42.072,0.64
13:19:47.956,0.71
13:20:00.716,7.91
13:42:00.428,0.69
13:42:06.447,0.72
13:58:42.145,0.65
14:50:27.408,0.76
14:50:49.247,0.78
14:50:51.020,0.56
14:50:52.649,0.57
14:50:59.195,0.57
14:51:06.605,0.51
14:51:17.856,0.56
14:51:19.818,0.58
14:51:21.297,0.55
14:51:25.390,0.58
14:51:26.325,0.57
14:51:27.847,0.55
14:51:28.933,0.59
14:52:37.397,0.56
14:52:45.168,4.56
15:25:23.757,1
15:59:24.807,2.19
15:59:26.961,5.23
15:59:49.984,1.23
16:00:00.322,1.01
16:00:11.657,1.13
16:00:14.792,1.17
16:00:44.893,1.04
16:00:59.145,1.17
16:01:16.443,0.99
16:01:18.303,1.02
16:01:27.689,1.06
16:01:38.663,1.07
16:01:40.255,1.03
16:01:51.831,1.03
16:01:54.802,5.23
16:01:57.894,4.67
16:02:06.818,3.25
16:02:28.834,3.43
16:02:41.186,2.23
16:02:42.607,2.78
16:02:45.058,1.84
16:06:12.588,0.84
16:06:37.084,0.61
16:06:38.885,0.48
16:06:41.441,1.74
16:07:52.824,0.61
16:08:01.951,0.77
16:18:27.602,0.62
16:19:55.516,0.62
16:20:03.509,0.84
16:20:11.561,0.92
16:20:15.710,0.62
16:20:23.915,0.4
16:37:57.706,0.45
16:38:02.488,16.56
16:38:06.245,0.37
16:38:08.146,0.39
16:38:14.212,43.56
16:38:33.534,144.33
16:38:40.159,42.81
16:38:43.815,0.57
16:38:50.634,0.59
16:38:54.973,0.51
16:38:56.582,0.57
16:38:58.137,0.52
16:39:01.740,0.52
16:39:03.742,0.53
16:39:04.860,0.52
16:39:05.906,0.53
16:39:07.543,0.62
16:39:09.046,0.51
16:39:10.424,0.51
16:39:11.683,0.52
16:39:14.286,0.49
16:39:38.858,0.57
16:39:40.950,0.58
16:39:43.312,0.5
16:39:45.187,0.83
16:39:46.717,0.47
16:39:47.775,0.5
16:39:48.821,0.52
16:39:55.099,0.61
16:40:03.668,0.5
16:40:05.601,0.49
16:40:10.921,0.5
16:40:12.410,0.48
16:40:13.761,0.49
16:40:16.762,0.49
16:40:19.463,0.48
16:40:25.613,0.53
16:40:28.206,0.51
16:42:17.592,3.22
16:46:35.108,2.85
16:46:39.687,2.7
16:46:41.256,0.87
16:47:55.444,0.74
16:53:51.561,0.63
16:56:58.434,2.23
16:58:11.482,1.19
17:14:21.951,0.73
17:14:22.903,0.58
17:14:25.607,0.85
17:14:26.389,0.62
17:14:27.795,0.82
17:14:36.032,1.02
17:14:38.032,0.86
17:14:39.380,0.8
17:17:09.050,16.7
17:17:09.183,5.44
17:17:11.392,3.36
17:17:14.121,6.7
17:17:31.566,5.43
17:17:39.977,233.49
17:17:45.236,153.51
17:17:46.443,2.25
17:17:49.334,3.1
17:17:50.708,2.24
17:17:54.543,2.24
17:22:35.239,3.54
17:27:48.922,16.43
17:27:52.216,3.88
17:28:14.864,213.88
17:38:09.174,1.55
17:38:11.112,1.57
17:38:12.201,1.49
17:39:16.223,2.83
18:50:59.924,1.78
19:11:42.141,1.08
19:11:45.542,1.16
19:11:46.978,1.19
19:11:48.272,0.76
19:11:51.534,1.33
19:11:55.274,0.85
19:11:56.209,0.79
19:11:56.933,0.8
19:11:57.880,0.7
19:11:58.775,0.75
19:12:00.689,0.65
19:12:04.088,0.77
19:12:12.272,0.64
19:12:21.436,0.78
19:12:23.338,0.93
19:12:38.157,3.02
19:12:39.045,1.16
19:33:26.523,3.08
19:33:28.240,3.89
19:33:54.587,1.84
19:34:07.639,2.17
19:34:12.021,1.74
19:34:21.881,1.64
19:34:33.840,1.81
19:34:41.495,1.64
19:34:46.947,1.55
19:34:53.706,1.29
19:45:07.339,3.24
19:45:40.518,3.21
19:45:43.215,2.58
19:45:44.884,2.42
19:45:54.244,11.63
19:50:33.709,0.86
19:51:08.706,1.6
19:53:55.752,2.43
19:54:09.919,2.06
19:54:24.525,2.04
19:54:42.216,1.96
19:55:11.966,2
19:56:10.557,2.64
19:56:13.041,2.95
19:56:19.190,0.53
19:56:21.994,0.66
19:56:22.721,0.51
19:56:23.498,0.46
19:56:25.896,0.48
19:56:26.610,0.53
20:39:27.114,0.97
20:40:01.191,1.01
20:40:24.917,0.69
20:40:26.915,0.63
20:40:31.258,0.62
20:40:32.848,0.78
20:40:35.343,0.6
20:40:36.934,0.66
20:40:38.656,0.88
20:40:47.486,0.81
20:40:59.471,0.61
20:41:15.038,0.94
20:41:20.326,0.63
20:41:21.974,0.95
20:41:48.690,0.64
20:41:52.701,0.6
20:42:05.260,0.68
20:42:09.171,0.63
20:42:21.008,0.6
20:42:27.287,0.69
20:42:29.984,0.59
20:42:31.469,0.73
20:42:36.175,0.98
20:42:38.976,0.62
20:42:42.362,0.59
20:42:45.457,0.58
20:42:47.317,0.63
20:42:54.467,0.72
20:43:08.065,0.68
20:43:15.808,0.61
20:43:17.682,1.26
20:43:19.090,0.6
20:43:20.649,0.61
20:43:21.921,0.62
20:43:23.701,0.6
20:43:25.115,0.57
20:43:26.973,0.59
20:43:29.056,0.64
20:43:37.472,2.72
20:43:40.953,2.5
20:43:43.670,0.66
20:43:47.582,0.68
20:43:50.895,0.55
20:44:05.429,0.9
20:44:11.869,0.64
20:44:30.664,0.74
20:44:32.349,0.64
20:44:35.409,0.63
20:44:43.689,0.59
20:44:45.270,0.58
20:44:47.685,0.75
20:44:49.081,0.62
20:44:51.534,0.6
20:44:52.123,0.68
20:44:53.003,0.64
20:44:54.406,1.05
20:44:55.720,0.61
20:44:57.033,0.57
20:44:58.397,0.9
20:44:59.745,0.68
20:45:01.580,0.6
20:45:03.948,0.58
20:45:15.111,1.03
20:45:24.440,0.61
20:45:30.405,0.65
20:45:45.348,1.03
20:45:54.329,0.61
20:46:02.818,0.58
20:46:07.582,0.6
20:46:16.494,0.6
20:46:25.207,0.61
20:46:27.157,0.59
20:47:05.884,0.73
20:47:21.744,0.62
20:47:23.599,0.61
20:47:58.804,0.65
20:48:07.225,0.64
20:48:09.155,0.61
20:48:20.101,0.58
20:48:21.951,0.61
20:48:23.545,0.62
20:48:25.140,0.6
20:48:27.480,0.64
20:48:30.932,2.55
20:48:32.875,2.69
20:48:34.747,1.04
20:48:34.810,0.7
20:48:41.432,0.59
20:48:48.833,1.06
20:48:51.259,0.99
20:49:01.901,0.82
20:49:04.649,0.66
20:49:13.308,2.3
20:49:20.854,0.63
20:49:27.553,2.09
20:49:44.509,0.64
20:49:46.215,2.06
20:49:47.122,2.08
20:49:47.345,0.56
20:49:48.483,1.04
20:49:49.129,1.45
20:49:51.154,0.59
20:49:53.427,0.57
20:49:57.060,1.85
20:50:12.212,2.08
20:50:23.961,0.89
20:50:26.126,3.15
20:50:30.803,1.5
20:50:31.324,1.3
20:50:33.205,2.52
20:50:43.112,2.07
20:50:44.452,1.32
20:52:12.746,1.11
20:52:14.030,2.14
20:52:15.187,1.05
20:52:21.903,0.6
20:52:22.908,0.6
20:52:24.370,2
20:54:17.533,0.98
20:54:22.308,2.12
20:55:01.787,1.06
20:55:04.957,1.02
20:56:19.100,1.23
20:56:22.255,1.33
20:59:13.406,2.91
20:59:15.360,2.54
21:01:05.607,2.66
21:01:07.851,2.95
21:01:09.968,1.55
21:04:37.153,0.83
21:05:34.625,1.67
21:05:37.064,1.66
21:06:54.428,0.54
21:06:56.367,0.6
21:07:11.971,0.52
21:07:15.055,0.59
21:10:15.386,1.33
21:11:03.646,2.68
21:11:05.465,2.59
21:11:10.155,1.6
21:11:12.459,0.76
21:11:25.260,1.25
21:11:28.638,0.99
21:11:30.659,0.75
21:11:35.524,1.8
21:11:40.088,8.64
21:11:49.702,0.65
21:12:00.123,0.57
21:12:08.450,0.75
21:12:10.328,1.21
21:12:18.126,0.59
21:13:21.265,0.86
21:13:26.747,0.79
21:14:17.982,3.21
21:14:22.180,2.62
21:14:24.405,5.7
21:14:25.675,2.02
21:14:28.765,5.09
21:14:30.141,2.7
21:14:31.908,1.94
21:14:33.932,2.13
21:21:08.478,3.31
21:21:10.660,2.56
21:39:00.288,0.52
21:39:14.828,0.53
21:39:21.251,0.47
21:39:29.294,0.37
21:39:32.583,0.4
21:39:38.312,0.44
21:39:49.465,0.36
21:39:57.738,0.62
21:40:06.887,0.38
21:40:13.884,0.35
21:40:16.941,0.39
21:40:26.517,0.44
21:40:31.939,0.84
21:40:44.397,0.71
21:40:46.686,0.87
21:40:54.083,0.74
21:40:56.023,0.74
21:40:57.323,0.74
21:41:10.176,0.78
21:41:15.564,0.7
21:41:17.084,0.71
21:41:24.608,0.73
21:41:25.556,0.78
21:41:26.398,0.7
21:41:27.122,0.76
21:41:28.063,1.19
21:41:29.964,0.74
21:41:32.027,0.72
21:41:37.493,0.68
21:41:40.070,0.67
21:41:50.439,0.85
21:41:51.650,0.72
21:42:01.237,0.74
21:42:04.776,0.71
21:42:06.549,0.81
21:42:15.505,0.7
21:42:24.773,0.69
21:42:27.447,2.14
21:42:28.121,0.85
21:42:30.577,1.01
21:42:32.267,0.75
21:42:39.010,0.66
21:42:39.950,0.72
21:42:41.448,0.7
21:42:47.263,1
21:42:48.822,0.7
21:42:56.110,0.65
21:42:57.306,0.69
21:42:59.615,0.82
21:43:14.096,0.71
21:43:16.392,0.84
21:43:22.956,0.7
21:44:06.392,0.59
21:45:29.949,0.63
21:45:45.935,0.6
21:46:21.415,0.92
21:46:23.682,0.73
21:46:27.495,2.14
21:46:31.062,1.65
21:46:33.336,0.79
21:46:36.251,1.82
21:46:38.661,1.24
21:46:41.045,1.08
21:46:44.962,0.65
21:46:46.730,0.73
21:46:48.983,0.86
21:46:51.831,0.74
21:47:27.804,0.59
21:47:29.899,0.76
21:47:32.898,0.72
21:47:34.130,0.47
21:47:34.802,0.58
21:47:36.626,0.73
21:47:39.209,0.56
21:47:45.738,0.4
21:47:48.849,0.42
21:47:51.505,0.41
21:47:53.435,0.39
21:48:11.290,0.67
21:48:11.713,0.42
21:48:17.063,0.73
21:48:19.851,0.69
21:49:05.860,1.66
21:49:41.383,0.79
21:49:44.961,0.87
21:49:55.773,7.09
21:50:12.950,1.38
21:50:25.944,1.17
21:50:50.069,0.58
21:50:52.152,0.71
21:50:56.707,0.56
21:50:58.804,0.83
21:51:01.354,0.7
21:51:03.194,0.72
21:51:10.539,0.61
21:51:12.587,0.73
21:51:34.769,1.41
21:51:35.383,0.72
21:51:41.717,0.68
21:51:45.969,0.39
21:51:47.120,0.69
21:54:22.576,0.64
21:54:33.435,0.71
21:54:36.072,0.7
21:54:40.300,0.56
21:54:47.828,0.51
21:54:49.729,0.51
21:54:58.683,1.85
21:54:59.684,1.03
21:55:02.303,1.79
21:55:05.010,1.95
21:55:26.293,1.12
21:55:35.072,1.04
21:55:39.478,0.78
21:55:41.158,0.7
21:55:48.266,1.03
21:55:56.111,0.81
21:57:21.834,0.87
21:57:59.989,1.71
21:58:04.107,0.8
21:58:49.892,1.77
21:59:37.114,1.18
21:59:42.925,0.96
22:00:17.786,1.74
22:00:24.761,1.93
22:00:27.655,0.95
22:00:29.852,1.77
22:00:31.517,0.91
22:18:39.890,0.6
22:18:45.145,0.57
22:18:59.162,0.58
22:19:00.750,0.51
22:19:02.567,0.63
22:19:19.394,0.58
22:22:10.889,0.68
22:22:13.475,6.14
22:30:42.686,3.34
22:30:44.573,2.68
22:30:46.371,1.22
22:30:49.005,0.81
22:30:53.353,0.89
23:16:31.100,0.54
23:19:37.173,0.72
23:19:42.834,0.42
23:19:45.216,0.45
23:19:46.775,0.41
23:19:50.731,0.63
23:20:34.500,0.43
23:20:45.701,0.45
23:20:53.054,0.42
23:20:58.701,0.87
23:21:50.744,0.43
23:21:53.780,0.46
23:22:10.672,0.43
23:22:31.018,0.51
23:22:40.193,0.45
00:03:18.276,2.88
00:03:20.847,3.12
00:38:41.408,1.72
00:38:53.777,1.48
00:38:54.902,0.95
00:38:55.775,1.47
00:38:57.280,0.96
00:39:51.610,1.17
00:39:53.045,1.02
00:40:09.747,1.35
00:41:57.296,1.41
00:42:16.793,1.74
00:42:25.275,1
00:42:30.426,1.02
00:44:26.285,1.15
01:09:38.850,0.76
01:09:42.387,0.55
01:10:01.919,0.68
01:10:13.383,0.59
01:10:14.653,0.57
01:13:12.356,0.98
01:20:13.600,1.24
01:20:18.426,1.11
05:22:35.625,0.94
05:22:40.446,1.23
05:22:43.758,0.83
05:22:47.382,0.68
05:22:58.677,0.69
05:23:10.369,0.72
05:23:12.250,0.71
05:23:13.289,0.68
05:23:16.264,0.69
05:23:19.017,0.69
05:23:20.626,0.69
05:23:24.052,0.74
05:23:36.486,0.72
05:23:46.781,0.69
05:23:48.128,0.71
05:23:49.799,0.74
05:23:51.888,0.69
05:23:59.287,0.68
05:24:10.436,0.69
05:24:23.042,0.67
05:24:24.125,0.69
05:24:33.138,0.71
05:24:45.763,0.69
05:24:46.946,0.65
05:43:24.500,0.63
05:43:49.528,0.64
05:43:50.904,0.46
05:43:51.924,0.47
05:43:58.072,0.5
05:43:59.980,0.76
05:44:00.803,0.46
05:44:01.348,0.46
05:44:02.278,0.44
05:44:02.830,0.47
05:44:03.105,0.47
05:44:04.098,0.48
05:44:04.753,0.47
05:44:05.693,0.46
05:44:13.426,0.48
05:44:16.423,0.57
05:44:22.252,0.5
05:44:23.740,0.47
06:18:57.789,0.66
06:19:21.146,0.56
06:19:23.102,0.56
06:19:37.207,0.53
08:57:18.794,0.89
08:57:45.143,0.57
08:57:49.016,0.74
08:58:03.323,0.58
08:58:11.064,0.56
08:58:12.948,0.53
08:58:14.587,0.54
08:58:20.748,0.57
08:58:23.076,0.54
08:58:26.581,0.56
08:58:44.784,0.59
