LocalProcessTimeDiffMs,LocalTimeDiffMs,LocalMonotonicDiffMs,RemoteDiffTimeMs
0.000000000,614.942550659,610.000000102,540.351562500
15.625000000,617.294311523,609.000000171,545.757568359
31.250000000,623.883485794,625.000000000,554.924560547
15.625000000,630.133390427,641.000000061,554.883789062
0.000000000,626.820802689,625.000000000,553.865966797
0.000000000,645.343303680,655.999999959,576.961425781
0.000000000,617.569684982,608.999999939,542.638916016
15.625000000,609.576225281,608.999999939,541.036621094
0.000000000,662.688732147,655.999999959,591.645996094
15.625000000,631.808996201,625.000000000,560.888183594
0.000000000,603.245735168,609.999999870,534.726562500
15.625000000,610.301971436,608.999999939,539.197509766
31.250000000,626.558542252,625.000000000,555.915771484
31.250000000,607.719898224,609.999999870,537.742919922
0.000000000,638.752222061,640.000000130,570.386474609
0.000000000,604.620218277,610.000000102,536.458984375
31.250000000,604.543447495,609.999999870,536.519042969
15.625000000,609.576225281,608.999999939,540.674316406
0.000000000,615.569591522,609.000000171,547.885009766
0.000000000,1459.799289703,1452.999999980,554.282470703
0.000000000,616.625785828,625.000000000,545.529541016
15.625000000,597.650289536,593.000000110,529.700683594
15.625000000,622.932672501,625.000000000,551.794433594
15.625000000,617.810249329,608.999999939,548.837890625
15.625000000,639.288663864,641.000000061,567.902832031
0.000000000,618.124961853,625.000000000,540.598876953
0.000000000,614.469528198,609.999999870,543.330078125
31.250000000,615.654230118,609.999999870,538.170654297
0.000000000,615.970611572,625.000000000,544.255615234
15.625000000,604.490756989,609.999999870,537.165771484
0.000000000,622.627496719,625.000000000,551.702148438
0.000000000,617.530584335,608.999999939,545.932373047
0.000000000,618.991851807,609.999999870,547.374023438
15.625000000,614.453315735,609.999999870,546.380371094
0.000000000,617.121458054,625.000000000,545.931396484
0.000000000,623.678207397,625.000000000,552.693115234
15.625000000,595.463991165,593.999999808,526.934570312
0.000000000,613.491535187,625.000000000,541.475585938
0.000000000,623.834371567,625.000000000,551.863281250
15.625000000,626.293659210,625.000000000,556.779541016
15.625000000,598.072767258,608.999999939,527.410888672
15.625000000,601.178407669,594.000000041,530.493652344
15.625000000,599.706888199,594.000000041,531.314941406
31.250000000,623.387336731,625.000000000,551.507812500
15.625000000,607.897281647,608.999999939,536.612792969
15.625000000,603.654861450,608.999999939,534.678466797
0.000000000,614.343643188,625.000000000,542.266113281
0.000000000,636.039972305,641.000000061,551.921386719
0.000000000,626.250267029,625.000000000,550.757812500
0.000000000,615.425586700,609.999999870,544.397705078
0.000000000,596.948862076,594.000000041,529.319335938
0.000000000,636.729717255,640.000000130,561.309814453
0.000000000,622.504949570,625.000000000,550.579101562
0.000000000,614.162921906,610.000000102,543.100830078
15.625000000,602.893829346,594.000000041,534.878662109
0.000000000,597.260713577,593.999999808,528.360351562
15.625000000,599.087953568,594.000000041,530.905517578
0.000000000,601.831197739,594.000000041,534.452636719
0.000000000,592.218637466,594.000000041,524.175048828
46.875000000,621.102571487,625.000000000,549.845947266
15.625000000,602.176904678,609.999999870,534.482421875
0.000000000,604.954957962,608.999999939,537.236816406
15.625000000,608.049869537,608.999999939,537.157714844
0.000000000,615.609884262,625.000000000,545.079833984
15.625000000,607.901573181,609.000000171,536.409423828
15.625000000,607.808351517,610.000000102,538.184082031
0.000000000,602.778196335,609.999999870,534.343017578
15.625000000,618.506908417,608.999999939,550.523925781
31.250000000,613.976240158,608.999999939,544.944091797
0.000000000,609.263658524,608.999999939,541.581542969
0.000000000,620.297908783,625.000000000,550.081054688
15.625000000,608.540296555,609.000000171,537.643798828
31.250000000,615.792751312,625.000000000,547.375488281
0.000000000,613.370656967,609.000000171,541.105712891
31.250000000,609.072923660,609.000000171,540.645996094
15.625000000,616.142034531,610.000000102,544.448730469
15.625000000,605.629444122,609.999999870,532.280761719
15.625000000,619.924306870,625.000000000,551.646728516
0.000000000,606.107950211,608.999999939,537.597656250
0.000000000,598.824739456,608.999999939,530.519775391
15.625000000,618.589401245,609.000000171,550.247314453
15.625000000,617.233037949,609.000000171,545.656982422
0.000000000,615.694522858,625.000000000,539.156250000
0.000000000,628.769874573,625.000000000,557.394531250
15.625000000,605.013847351,609.000000171,528.843261719
0.000000000,634.528875351,641.000000061,558.722900391
0.000000000,628.625631332,625.000000000,557.188720703
0.000000000,627.361774445,625.000000000,556.448242188
0.000000000,605.525970459,609.000000171,536.028076172
0.000000000,620.488643646,625.000000000,552.268798828
0.000000000,609.853982925,610.000000102,538.560058594
15.625000000,612.228155136,609.999999870,543.705078125
31.250000000,606.906175613,609.999999870,538.475341797
15.625000000,619.987964630,608.999999939,549.174560547
31.250000000,607.450008392,609.999999870,531.776855469
15.625000000,605.221271515,593.000000110,533.135253906
15.625000000,609.267950058,609.000000171,539.902099609
31.250000000,603.015661240,610.000000102,535.663818359
31.250000000,613.520622253,609.999999870,546.110107422
0.000000000,602.648973465,608.999999939,534.576660156
0.000000000,604.444980621,609.000000171,534.761718750
15.625000000,594.734430313,594.000000041,526.335449219
0.000000000,606.836795807,608.999999939,539.307373047
31.250000000,619.137525558,625.000000000,548.485107422
15.625000000,606.778144836,609.000000171,535.337646484
15.625000000,628.032922745,625.000000000,557.544433594
31.250000000,622.107267380,625.000000000,550.509521484
15.625000000,618.848562241,608.999999939,547.390625000
0.000000000,616.569042206,609.999999870,545.433349609
15.625000000,616.580247879,625.000000000,548.833251953
0.000000000,627.883911133,625.000000000,551.739746094
0.000000000,600.656986237,609.999999870,532.607910156
15.625000000,602.249860764,593.000000110,533.949951172
15.625000000,1075.393915176,1077.999999980,1007.581542969
15.625000000,602.689981461,594.000000041,534.063720703
15.625000000,594.575643539,594.000000041,525.920166016
31.250000000,605.892419815,608.999999939,537.081298828
0.000000000,610.855340958,609.000000171,539.431640625
0.000000000,625.473737717,625.000000000,555.117675781
15.625000000,608.942747116,610.000000102,537.642578125
15.625000000,620.902776718,609.000000171,549.432617188
15.625000000,611.451387405,609.000000171,540.283447266
31.250000000,821.554899216,828.000000212,547.836914062
15.625000000,1208.168029785,1203.000000212,534.908203125
15.625000000,815.200567245,828.000000212,744.635742188
15.625000000,597.246170044,594.000000041,529.419189453
0.000000000,602.715253830,608.999999939,534.051757812
15.625000000,620.075702667,625.000000000,548.085693359
0.000000000,667.361974716,672.000000020,596.927001953
15.625000000,601.016044617,593.000000110,532.347656250
15.625000000,602.444171906,609.999999870,533.306640625
0.000000000,600.329637527,608.999999939,531.514892578
31.250000000,605.139255524,608.999999939,534.257324219
15.625000000,606.388330460,609.000000171,538.090332031
0.000000000,612.647533417,609.999999870,544.599365234
15.625000000,609.705924988,608.999999939,540.947753906
0.000000000,634.583950043,625.000000000,564.108154297
15.625000000,619.358062744,625.000000000,548.463623047
0.000000000,616.947412491,625.000000000,545.887451172
15.625000000,611.645698547,609.000000171,542.939208984
15.625000000,614.842891693,625.000000000,543.144531250
15.625000000,610.012769699,610.000000102,538.169677734
31.250000000,635.109424591,640.999999829,566.989257812
0.000000000,643.172025681,641.000000061,571.908935547
31.250000000,1665.644168854,1672.000000020,1597.739501953
0.000000000,652.199506760,656.000000192,581.094970703
15.625000000,629.869937897,640.999999829,561.906005859
15.625000000,618.845939636,608.999999939,546.780517578
0.000000000,619.296073914,608.999999939,546.956542969
46.875000000,613.366842270,625.000000000,542.659912109
0.000000000,622.498035431,625.000000000,546.935058594
0.000000000,615.624666214,608.999999939,547.412841797
0.000000000,620.777130127,608.999999939,551.820312500
15.625000000,612.514495850,609.999999870,535.548583984
0.000000000,621.188640594,625.000000000,550.038330078
15.625000000,615.360736847,625.000000000,547.000000000
0.000000000,615.330934525,609.999999870,543.463623047
15.625000000,618.102788925,625.000000000,546.958740234
0.000000000,599.833250046,608.999999939,531.856689453
0.000000000,598.812341690,594.000000041,531.056396484
0.000000000,642.087459564,640.999999829,573.142578125
0.000000000,602.433919907,593.000000110,533.915771484
15.625000000,620.789051056,625.000000000,552.484375000
0.000000000,610.611677170,609.000000171,541.645996094
31.250000000,621.581554413,625.000000000,551.062988281
15.625000000,610.054969788,608.999999939,540.996337891
15.625000000,624.340057373,625.000000000,553.753662109
15.625000000,624.632358551,625.000000000,544.711425781
15.625000000,628.695011139,625.000000000,558.102539062
31.250000000,1209.305286407,1202.999999980,538.700439453
15.625000000,608.803272247,609.000000171,540.002441406
0.000000000,1642.724752426,1641.000000061,1571.129394531
0.000000000,618.849992752,625.000000000,547.162353516
15.625000000,608.303308487,608.999999939,540.250732422
0.000000000,607.156753540,608.999999939,539.216308594
0.000000000,613.882064819,609.000000171,544.946289062
0.000000000,611.010551453,609.000000171,542.965332031
0.000000000,615.017414093,610.000000102,544.824218750
0.000000000,617.387056351,609.000000171,548.510742188
0.000000000,617.823600769,625.000000000,545.924560547
15.625000000,626.286506653,625.000000000,554.975341797
15.625000000,618.782043457,625.000000000,547.591308594
15.625000000,611.811637878,609.000000171,543.807373047
31.250000000,612.646579742,625.000000000,544.835693359
15.625000000,1640.717267990,1640.000000130,1572.125732422
0.000000000,616.816282272,625.000000000,540.096191406
0.000000000,621.113538742,625.000000000,551.307128906
15.625000000,611.564159393,609.000000171,536.027832031
15.625000000,604.521274567,610.000000102,533.436523438
0.000000000,609.405755997,609.999999870,540.972656250
31.250000000,607.132911682,608.999999939,538.417724609
0.000000000,626.079082489,625.000000000,554.281005859
0.000000000,628.911495209,625.000000000,557.499755859
0.000000000,625.568389893,625.000000000,549.458984375
15.625000000,614.925384521,608.999999939,543.896728516
15.625000000,596.589803696,594.000000041,527.962402344
15.625000000,616.657733917,609.999999870,545.210937500
0.000000000,608.827352524,608.999999939,540.440917969
0.000000000,607.336282730,608.999999939,538.638427734
15.625000000,604.305505753,609.000000171,535.238769531
0.000000000,608.349084854,609.999999870,539.929931641
0.000000000,608.032941818,594.000000041,536.442382812
0.000000000,626.036882401,625.000000000,549.407470703
0.000000000,612.240791321,609.999999870,541.151611328
15.625000000,622.165918350,625.000000000,548.721435547
0.000000000,624.887228012,625.000000000,554.320556641
0.000000000,642.614841461,641.000000061,572.372070312
0.000000000,615.598678589,609.999999870,546.567382812
0.000000000,626.602888107,625.000000000,556.020996094
15.625000000,688.320159912,688.000000082,617.403808594
15.625000000,619.948625565,625.000000000,551.030517578
15.625000000,627.829551697,625.000000000,556.065917969
15.625000000,619.178295135,625.000000000,548.110595703
15.625000000,618.745565414,625.000000000,547.949218750
0.000000000,626.175642014,625.000000000,555.380615234
0.000000000,609.294176102,608.999999939,534.518554688
0.000000000,619.948625565,608.999999939,549.150634766
15.625000000,611.166715622,608.999999939,541.119140625
0.000000000,622.073888779,625.000000000,551.850830078
15.625000000,599.592447281,594.000000041,530.796386719
15.625000000,601.841211319,594.000000041,533.200195312
15.625000000,617.397069931,625.000000000,549.345214844
0.000000000,611.891746521,608.999999939,542.685058594
15.625000000,615.895509720,609.999999870,544.813476562
0.000000000,619.468927383,625.000000000,548.893066406
0.000000000,609.985589981,608.999999939,541.181152344
0.000000000,603.008031845,608.999999939,535.054443359
15.625000000,616.186857224,625.000000000,546.049804688
15.625000000,614.725589752,609.000000171,543.867187500
15.625000000,638.781309128,641.000000061,567.141113281
31.250000000,609.827280045,609.999999870,540.998291016
15.625000000,606.457948685,608.999999939,537.900634766
15.625000000,598.981380463,594.000000041,531.199707031
31.250000000,608.247518539,609.999999870,540.157226562
0.000000000,616.391897202,609.999999870,548.649169922
0.000000000,609.923839569,608.999999939,539.238769531
46.875000000,614.071130753,625.000000000,545.291748047
0.000000000,613.452434540,608.999999939,542.497558594
31.250000000,614.781141281,625.000000000,546.618896484
0.000000000,622.241973877,625.000000000,554.775878906
15.625000000,617.612600327,625.000000000,546.531005859
15.625000000,624.657630920,625.000000000,553.483154297
0.000000000,619.385242462,625.000000000,549.020996094
15.625000000,608.952522278,609.999999870,540.380615234
0.000000000,1109.269142151,1108.999999939,1033.391601562
15.625000000,623.842000961,625.000000000,550.100097656
0.000000000,620.678663254,625.000000000,548.260742188
15.625000000,1085.212230682,1093.000000110,1016.552490234
0.000000000,624.405860901,625.000000000,547.593994141
0.000000000,619.551420212,625.000000000,545.187744141
0.000000000,621.884822845,625.000000000,550.621582031
0.000000000,659.736633301,655.999999959,590.736816406
0.000000000,632.153034210,625.000000000,561.915039062
0.000000000,603.781461716,609.999999870,535.729492188
0.000000000,601.261615753,608.999999939,527.949951172
15.625000000,613.826274872,609.000000171,541.044921875
0.000000000,820.655345917,828.000000212,749.189941406
15.625000000,639.816284180,641.000000061,569.271728516
0.000000000,606.761455536,608.999999939,538.434570312
0.000000000,631.302833557,641.000000061,559.989990234
15.625000000,635.933637619,640.999999829,565.574951172
0.000000000,604.492425919,609.000000171,536.647705078
15.625000000,636.283874512,641.000000061,564.956298828
15.625000000,607.183218002,608.999999939,539.533447266
0.000000000,633.778095245,625.000000000,561.255615234
0.000000000,625.369071960,625.000000000,557.310546875
0.000000000,618.093013763,609.999999870,546.468750000
31.250000000,608.262538910,610.000000102,539.305175781
0.000000000,613.109111786,609.999999870,539.635009766
15.625000000,614.866495132,625.000000000,545.302978516
0.000000000,619.063138962,608.999999939,550.410156250
15.625000000,602.531909943,593.999999808,533.534667969
46.875000000,612.021446228,625.000000000,539.830566406
0.000000000,625.548839569,625.000000000,556.737304688
0.000000000,645.368576050,640.000000130,570.859130859
0.000000000,634.644508362,625.000000000,555.325927734
31.250000000,616.768836975,625.000000000,544.680419922
0.000000000,612.934827805,608.999999939,543.887451172
15.625000000,607.357025146,608.999999939,539.989013672
0.000000000,607.150077820,608.999999939,538.596435547
15.625000000,602.946043015,594.000000041,534.443115234
15.625000000,610.376596451,609.999999870,538.281738281
0.000000000,627.416610718,625.000000000,555.890380859
15.625000000,612.852096558,625.000000000,543.453369141
15.625000000,602.217435837,593.999999808,533.424560547
31.250000000,608.944892883,608.999999939,540.092285156
0.000000000,630.652427673,625.000000000,559.062500000
15.625000000,622.708559036,625.000000000,551.808349609
0.000000000,671.133995056,671.000000089,603.000976562
15.625000000,603.286504745,594.000000041,535.071777344
0.000000000,627.701044083,625.000000000,558.813720703
0.000000000,614.080190659,609.000000171,544.944580078
0.000000000,619.696617126,625.000000000,546.765625000
0.000000000,1734.146118164,1735.000000102,1031.126953125
46.875000000,625.677585602,640.999999829,549.980468750
15.625000000,621.241331100,625.000000000,545.210205078
31.250000000,616.770744324,608.999999939,547.971923828
15.625000000,622.524738312,625.000000000,551.075683594
0.000000000,623.218774796,608.999999939,547.892822266
15.625000000,1222.758293152,1218.999999808,543.574218750
0.000000000,611.392974854,609.000000171,542.758056641
31.250000000,622.265815735,625.000000000,552.094970703
15.625000000,630.337238312,641.000000061,559.304931641
0.000000000,613.013267517,608.999999939,544.775390625
31.250000000,629.552364349,641.000000061,561.678955078
0.000000000,616.386175156,609.999999870,548.029541016
0.000000000,605.869293213,593.999999808,536.770507812
15.625000000,618.535041809,608.999999939,542.898193359
46.875000000,610.559225082,625.000000000,542.342285156
0.000000000,594.014167786,593.000000110,526.409179688
0.000000000,600.466489792,593.999999808,531.598876953
15.625000000,609.081268311,608.999999939,541.034667969
15.625000000,618.138074875,608.999999939,546.831787109
31.250000000,607.333660126,608.999999939,538.689697266
15.625000000,604.162454605,594.000000041,536.131591797
15.625000000,605.906486511,594.000000041,533.970458984
0.000000000,623.719930649,625.000000000,553.049316406
0.000000000,626.545906067,625.000000000,552.708007812
15.625000000,611.317634583,610.000000102,540.091308594
15.625000000,602.509260178,594.000000041,533.767578125
31.250000000,623.018026352,625.000000000,552.323974609
31.250000000,610.976457596,625.000000000,540.303710938
15.625000000,601.053714752,593.999999808,531.806884766
31.250000000,601.210594177,609.000000171,533.552978516
0.000000000,604.011058807,609.999999870,535.422363281
0.000000000,617.922067642,625.000000000,547.227294922
0.000000000,618.369102478,609.999999870,547.040039062
0.000000000,604.288101196,593.999999808,535.450927734
31.250000000,614.519357681,608.999999939,545.301757812
0.000000000,605.291843414,608.999999939,534.629638672
15.625000000,600.210666656,609.000000171,532.365966797
15.625000000,600.523471832,593.999999808,530.126464844
46.875000000,626.080513000,641.000000061,554.625488281
0.000000000,616.133689880,609.999999870,545.483642578
15.625000000,621.351242065,625.000000000,550.656250000
31.250000000,613.629102707,625.000000000,542.302490234
0.000000000,631.742954254,625.000000000,560.583740234
15.625000000,619.590282440,609.000000171,548.607421875
15.625000000,612.370252609,625.000000000,544.243408203
0.000000000,630.517959595,625.000000000,559.727539062
15.625000000,636.275529861,641.000000061,563.091064453
0.000000000,605.798006058,609.999999870,537.504150391
0.000000000,620.704174042,625.000000000,549.704101562
15.625000000,613.731384277,625.000000000,542.998291016
0.000000000,609.799146652,609.999999870,541.638183594
0.000000000,623.635292053,625.000000000,552.825195312
15.625000000,619.909524918,625.000000000,552.162841797
0.000000000,614.505767822,609.999999870,542.222656250
15.625000000,615.653038025,609.999999870,544.726806641
0.000000000,626.868009567,625.000000000,556.047363281
15.625000000,632.472038269,625.000000000,561.145507812
15.625000000,622.365951538,625.000000000,545.657958984
0.000000000,607.580184937,608.999999939,535.264892578
15.625000000,687.034130096,688.000000082,619.717529297
0.000000000,615.038394928,609.000000171,546.614013672
0.000000000,609.375000000,609.999999870,541.573974609
15.625000000,620.223760605,625.000000000,549.224853516
15.625000000,620.281934738,625.000000000,549.961181641
0.000000000,606.422424316,609.999999870,537.680664062
31.250000000,627.788782120,639.999999898,556.267578125
31.250000000,645.865201950,641.000000061,574.473388672
0.000000000,617.503643036,625.000000000,546.299316406
0.000000000,604.891538620,609.999999870,533.562988281
0.000000000,610.205650330,608.999999939,539.534912109
0.000000000,597.564697266,594.000000041,529.003173828
15.625000000,616.670370102,610.000000102,546.218017578
15.625000000,619.501590729,625.000000000,548.531005859
0.000000000,609.463453293,609.999999870,540.498291016
46.875000000,620.787143707,625.000000000,552.332031250
31.250000000,617.963790894,625.000000000,546.565673828
0.000000000,611.711740494,609.999999870,538.408691406
15.625000000,622.130393982,610.000000102,550.677246094
15.625000000,609.854459763,609.000000171,538.538818359
0.000000000,623.275041580,625.000000000,552.864990234
15.625000000,596.457958221,594.000000041,528.378662109
0.000000000,614.482402802,625.000000000,543.826660156
0.000000000,607.357263565,608.999999939,537.076660156
31.250000000,620.787858963,625.000000000,545.662353516
0.000000000,613.207340240,608.999999939,540.893310547
15.625000000,627.027750015,625.000000000,555.704345703
15.625000000,602.958679199,593.000000110,534.495117188
15.625000000,626.497745514,625.000000000,554.509033203
0.000000000,622.884750366,625.000000000,554.010986328
0.000000000,621.356964111,625.000000000,550.052246094
0.000000000,613.317966461,609.999999870,545.460937500
15.625000000,593.115091324,593.999999808,525.165771484
0.000000000,618.347406387,609.000000171,547.841796875
31.250000000,631.752729416,625.000000000,557.476074219
15.625000000,606.749296188,608.999999939,537.711669922
15.625000000,620.720386505,625.000000000,548.954345703
0.000000000,613.015413284,608.999999939,544.823486328
15.625000000,608.274698257,608.999999939,538.600585938
0.000000000,612.411975861,609.000000171,543.981689453
0.000000000,625.510931015,625.000000000,546.291748047
0.000000000,615.214586258,608.999999939,547.189453125
0.000000000,599.094152451,594.000000041,529.779052734
0.000000000,616.184949875,610.000000102,548.451416016
31.250000000,615.660905838,625.000000000,544.067871094
15.625000000,602.346658707,593.999999808,534.067382812
15.625000000,602.625370026,593.000000110,533.363281250
15.625000000,607.983112335,610.000000102,536.512939453
0.000000000,609.897136688,609.000000171,541.411132812
31.250000000,603.102207184,593.999999808,535.174072266
0.000000000,614.373207092,608.999999939,544.753662109
0.000000000,603.430271149,608.999999939,535.199951172
15.625000000,625.096797943,625.000000000,556.537353516
15.625000000,610.476493835,609.000000171,542.220214844
0.000000000,600.308895111,594.000000041,531.638671875
0.000000000,593.052625656,593.999999808,524.233154297
31.250000000,615.550756454,625.000000000,544.846435547
0.000000000,603.012084961,609.000000171,535.146728516
15.625000000,611.981630325,610.000000102,542.073974609
15.625000000,614.167928696,625.000000000,542.073242188
15.625000000,622.709274292,625.000000000,543.810302734
0.000000000,612.145900726,610.000000102,541.072753906
0.000000000,622.697353363,625.000000000,550.744873047
31.250000000,623.636484146,625.000000000,552.520507812
0.000000000,604.834794998,610.000000102,533.727050781
0.000000000,615.098953247,625.000000000,543.886474609
15.625000000,595.269918442,593.999999808,527.665283203
0.000000000,609.855651855,609.000000171,538.960937500
15.625000000,618.167638779,608.999999939,547.065673828
0.000000000,606.329679489,609.000000171,534.833496094
0.000000000,621.386289597,625.000000000,550.314208984
0.000000000,608.237504959,610.000000102,536.805908203
31.250000000,612.067937851,625.000000000,540.507568359
15.625000000,607.144832611,609.999999870,538.101318359
0.000000000,610.270738602,608.999999939,541.835205078
0.000000000,620.826959610,625.000000000,545.339111328
0.000000000,624.828338623,625.000000000,553.524169922
0.000000000,614.866971970,625.000000000,544.612304688
0.000000000,610.964536667,609.999999870,539.677734375
0.000000000,608.252286911,608.999999939,539.561767578
0.000000000,606.027603149,609.000000171,535.308105469
0.000000000,610.121726990,610.000000102,541.108642578
15.625000000,620.190143585,609.000000171,551.510009766
31.250000000,606.057405472,609.999999870,538.118652344
0.000000000,624.710798264,610.000000102,553.794677734
31.250000000,611.484289169,609.000000171,540.616455078
15.625000000,598.132133484,593.999999808,529.855224609
15.625000000,619.030714035,608.999999939,547.722167969
31.250000000,594.411611557,608.999999939,525.631835938
15.625000000,604.290723801,594.000000041,535.097656250
15.625000000,608.286619186,609.999999870,537.801513672
15.625000000,603.688478470,593.000000110,535.515869141
15.625000000,612.987995148,608.999999939,542.393066406
15.625000000,600.890874863,609.000000171,533.537109375
15.625000000,607.848167419,609.999999870,540.622314453
31.250000000,606.879949570,608.999999939,538.500000000
31.250000000,603.207826614,608.999999939,533.515869141
15.625000000,612.609386444,609.000000171,544.312255859
0.000000000,618.010282516,625.000000000,549.962402344
15.625000000,596.563100815,594.000000041,527.708984375
15.625000000,606.119871140,593.999999808,537.663574219
15.625000000,625.260591507,625.000000000,554.280761719
15.625000000,613.498926163,608.999999939,541.994140625
0.000000000,595.274686813,594.000000041,527.524169922
15.625000000,615.878105164,609.000000171,543.988281250
0.000000000,604.775190353,609.999999870,536.780029297
0.000000000,625.770092010,625.000000000,553.897949219
15.625000000,614.640235901,625.000000000,543.030761719
15.625000000,600.017309189,593.999999808,530.361816406
15.625000000,614.317417145,608.999999939,542.230712891
15.625000000,614.969253540,625.000000000,543.782714844
31.250000000,622.938156128,625.000000000,548.217285156
0.000000000,609.547376633,608.999999939,541.248046875
15.625000000,603.490591049,608.999999939,535.083007812
15.625000000,616.563796997,609.000000171,547.584960938
31.250000000,607.941865921,609.000000171,538.047851562
31.250000000,622.011184692,625.000000000,550.933593750
15.625000000,609.732866287,609.000000171,538.804931641
31.250000000,600.979566574,609.999999870,532.756347656
31.250000000,612.118959427,608.999999939,541.336914062
31.250000000,615.798711777,625.000000000,544.020263672
15.625000000,625.075817108,625.000000000,554.869140625
15.625000000,597.232818604,593.000000110,529.372070312
31.250000000,610.327243805,610.000000102,540.001708984
0.000000000,619.706153870,609.000000171,548.607666016
0.000000000,604.146003723,594.000000041,535.862304688
46.875000000,599.337100983,608.999999939,530.553955078
0.000000000,612.797260284,608.999999939,541.184326172
0.000000000,608.404874802,609.000000171,540.274169922
15.625000000,608.185052872,609.000000171,539.894775391
0.000000000,614.090442657,610.000000102,544.672119141
0.000000000,618.736743927,625.000000000,547.526367188
0.000000000,612.189292908,609.999999870,540.686035156
15.625000000,608.131647110,594.000000041,540.369873047
15.625000000,614.489555359,609.999999870,541.930175781
15.625000000,614.328622818,625.000000000,546.439453125
0.000000000,679.416418076,671.000000089,611.072509766
0.000000000,681.012392044,672.000000020,612.657714844
0.000000000,695.785045624,702.999999980,627.633544922
15.625000000,624.865293503,625.000000000,553.748779297
15.625000000,627.203702927,625.000000000,555.691406250
15.625000000,636.629819870,625.000000000,565.307617188
0.000000000,621.086835861,608.999999939,552.407958984
0.000000000,608.953237534,609.999999870,538.440185547
15.625000000,606.807947159,608.999999939,535.427490234
0.000000000,610.912561417,609.000000171,539.621093750
15.625000000,616.791009903,625.000000000,548.092285156
0.000000000,612.575769424,609.000000171,541.238037109
0.000000000,607.693433762,609.999999870,539.330322266
15.625000000,607.776641846,608.999999939,536.609863281
0.000000000,606.396675110,593.999999808,538.465087891
15.625000000,619.408845901,608.999999939,551.029052734
15.625000000,608.659505844,609.000000171,540.619384766
15.625000000,614.710569382,608.999999939,545.818115234
0.000000000,613.952875137,609.000000171,542.105957031
0.000000000,601.375341415,594.000000041,533.097167969
15.625000000,615.873813629,625.000000000,544.544433594
0.000000000,614.609003067,609.999999870,543.339355469
0.000000000,618.719816208,609.999999870,544.471923828
0.000000000,611.382961273,608.999999939,540.726318359
15.625000000,596.613645554,593.999999808,528.312255859
0.000000000,612.595319748,609.000000171,543.692626953
15.625000000,599.594831467,609.999999870,531.052246094
15.625000000,617.252826691,625.000000000,546.133056641
0.000000000,611.706495285,609.999999870,543.556152344
0.000000000,595.652580261,593.000000110,527.654785156
31.250000000,609.441757202,609.000000171,540.981933594
0.000000000,598.964691162,594.000000041,531.187500000
0.000000000,599.801063538,608.999999939,531.153320312
15.625000000,617.668390274,609.000000171,546.347656250
0.000000000,605.806112289,594.000000041,533.616943359
0.000000000,610.267877579,610.000000102,538.763427734
0.000000000,608.982324600,609.999999870,540.434082031
15.625000000,603.607177734,608.999999939,534.446289062
0.000000000,620.747089386,625.000000000,549.561767578
0.000000000,613.840103149,608.999999939,544.625000000
0.000000000,598.638057709,609.000000171,530.577392578
15.625000000,601.055860519,593.999999808,531.806152344
15.625000000,615.618228912,608.999999939,544.530761719
0.000000000,615.032196045,608.999999939,545.866210938
15.625000000,607.451438904,608.999999939,538.609375000
15.625000000,617.681741714,609.000000171,548.022705078
0.000000000,597.771167755,594.000000041,529.368652344
15.625000000,606.262922287,609.999999870,538.009277344
0.000000000,599.554777145,593.000000110,531.558837891
15.625000000,607.912778854,609.000000171,536.982666016
15.625000000,616.346836090,610.000000102,542.501708984
15.625000000,609.235286713,609.000000171,541.168457031
0.000000000,626.490592957,625.000000000,554.908935547
0.000000000,616.828203201,625.000000000,548.297363281
31.250000000,601.697921753,594.000000041,533.134521484
15.625000000,612.570524216,609.999999870,540.871826172
15.625000000,613.537311554,608.999999939,542.127197266
0.000000000,602.541685104,593.999999808,534.468017578
0.000000000,626.937866211,625.000000000,553.672607422
15.625000000,621.974229813,608.999999939,550.632812500
31.250000000,607.326984406,609.999999870,538.556396484
15.625000000,614.319562912,608.999999939,544.650146484
0.000000000,605.165004730,609.000000171,534.326171875
0.000000000,601.416826248,610.000000102,532.943847656
15.625000000,614.613771439,609.999999870,543.336914062
31.250000000,611.868858337,609.999999870,541.848144531
15.625000000,618.484735489,608.999999939,548.716308594
0.000000000,610.640525818,609.999999870,539.038574219
15.625000000,618.248462677,625.000000000,547.238525391
15.625000000,610.203742981,608.999999939,541.928466797
0.000000000,608.519077301,608.999999939,539.531250000
15.625000000,618.636608124,625.000000000,544.949218750
15.625000000,612.442731857,609.000000171,544.259765625
15.625000000,631.154775620,641.000000061,559.605957031
15.625000000,611.484050751,608.999999939,542.433105469
15.625000000,614.282608032,625.000000000,542.892578125
15.625000000,613.365650177,608.999999939,544.555419922
15.625000000,613.408088684,625.000000000,542.118896484
15.625000000,629.281520844,625.000000000,555.720458984
31.250000000,612.457990646,625.000000000,540.454345703
15.625000000,620.102882385,608.999999939,548.932861328
15.625000000,615.375757217,608.999999939,547.853759766
15.625000000,617.733001709,625.000000000,546.218994141
0.000000000,612.932920456,608.999999939,544.382324219
15.625000000,612.242221832,608.999999939,541.382080078
0.000000000,608.435630798,608.999999939,537.781982422
0.000000000,618.343353271,625.000000000,547.095703125
15.625000000,620.056629181,625.000000000,548.453125000
15.625000000,613.182544708,608.999999939,542.395751953
15.625000000,601.433038712,609.000000171,533.005126953
